sample_id,reference,hypothesis,wer,cer,n_words
train-00004-of-00048_001125,ертең,ير,1.0,1.0,1
train-00004-of-00048_001126,ол кезде енді ол түсіндіру керек болады да себебі оның тарапынан айтылды ғой,ол кезде енді ол түсіндіру керек батта себебі оның тарапынан айтылды ғо,0.23076923076923078,0.09210526315789473,13
train-00004-of-00048_001127,баланы алдатып ұстауың керек еді деп ол айтты ғой,балан алдап тұстауым керек еті деп ол айтты ғо,0.5555555555555556,0.14285714285714285,9
train-00004-of-00048_001128,ол ертең мен,ол ертеңн,0.6666666666666666,0.25,3
train-00004-of-00048_001129,мысалы еркектің психолог,ана емтектің психоы,1.0,0.4166666666666667,3
train-00004-of-00048_001130,а не жемейді,aneجmi,1.0,1.0,3
train-00004-of-00048_001131,ер бала бол,жер бала болғын,0.6666666666666666,0.36363636363636365,3
train-00004-of-00048_001132,а ер бала болған соң енді дұрыс қабылдайды деп ойлаймын,әер бала болғансын ні дұрыс қабылдайт деп ойлайм,0.7,0.2,10
train-00004-of-00048_001133,қыз сияқты нәзік болмайды ғой енді ер адамның кішкене өзінің бір жаратылысы болады ғой,лар сезімі жоқыз сияқты нәзік болмайды ғо енді ер адамның кішкене өзінің бір жаратылысы болады ғой,0.2857142857142857,0.16279069767441862,14
train-00004-of-00048_001134,жоқ ондай болған негізі менің әкем ұл күткен ғой,жо бұндай болған негізі мен әкем ұл күткен ғо,0.4444444444444444,0.125,9
train-00004-of-00048_001135,а мен енді қыз болдым ғой енді тұңғышы қызбын,ме енді қыз болдым оні тоңғышы қызбын,0.5555555555555556,0.2,9
train-00004-of-00048_001136,мені ұл сияқты киіндірген мен кішкентай кезімдегі фотоларды көрсем ер баланың киетін спортивкасы кроссовкасы мен ол үшін ренжімеймін,мені ұл сияқты киіндірген мен кішкентай кезімдегі фотоларды көрсең кәм еынер баланың киетін спортивкасы кросовкасы мен ол үшін үренжімейм,0.2777777777777778,0.08333333333333333,18
train-00004-of-00048_001137,екеуін салыстыруға келмейді ғой сені ұл қылып кетті ғой сен қыз болдың бірақ сен қыз екеуіңді біліп тұрса да сенің үстіңе ер баланың киімін кигізіп қойып тұр,ендіұендіді ойлаша да сені ұл ғылып кітті ғо сен қыз болдың бірақ сен қыз екеніңді біліп тұрса да сенің үстіңе ер баланың киімін кигізіп қойып тұр,0.2962962962962963,0.1910828025477707,27
train-00004-of-00048_001138,жоқ енді сені андай әлі де мынау ер бала болса екен деп тұр ғой енді іштей сен оны біліп тұрсың ғой мысқа қарағанда,жоқ сені андай әл жана ер бала болса еткені деп тұр ғой енді ішінесе оны білтір фонтке қарағанда,0.4782608695652174,0.2956521739130435,23
train-00004-of-00048_001139,а ол маған бурный емес я думаю менің солай қабылдайды деп,ол маған ойна емес ядімой менің балдарымды солай қабылдайд деп,0.5454545454545454,0.40350877192982454,11
train-00004-of-00048_001140,айтсам ашық сөйлессем түсінеді деп ойлап жарайды,айтсам ашық сөйлестем түшінет де ойл,0.7142857142857143,0.3125,7
train-00004-of-00048_001141,бәлкім мысалы бала,бәлкім мысалы бала,0.0,0.0,3
train-00004-of-00048_001142,оны жариялады деген де бар ғой сен ол басқа адамдар негізі жариялап жүрген мен емеспін мен,оны жариялат дегенде бар ғо сен ол басқа адамдар негізі жариялап жүрген мен емес белен,0.375,0.1,16
train-00004-of-00048_001143,сөйтіп айтыпты ғой сізге деп,сөйдеп айтыпты ғой сізге деп,0.2,0.07142857142857142,5
train-00004-of-00048_001144,ол өзінің солай жеке айтқан видеолары былай тарап кетті да,ол өзінің сой жеке айтқан видеолары былай тарап кетті да,0.1,0.034482758620689655,10
train-00004-of-00048_001145,содан мен жауап беруім керек болды,sd 민저 필름그rp,1.0,0.9411764705882353,6
